GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),Air Fuel Ratio(Measured)(:1),Engine Coolant Temperature(°C),Miles Per Gallon(Instant)(mpg),Engine RPM(rpm),Fuel used (trip)(gal),Acceleration Sensor(Total)(g),Relative Throttle Position(%)
Thu Feb 28 23:23:04 PST 2013,28-Feb-2013 23:23:04.202,-122.1200909930063,37.360828106755804,29.99583,4.0,66.9390038691357,152.49292,0.09576806,1.29182148,2.96881008,-0.65081596,14.56676388,96,12.68944168,2585.5,0.43560132,-0.66970313,23.13725471
Thu Feb 28 23:23:04 PST 2013,28-Feb-2013 23:23:04.702,-122.1200909930063,37.360828106755804,29.99583,4.0,66.9390038691357,152.49292,0.0047884,1.25830269,3.02866507,-0.64668214,14.56676388,97,12.75997734,2601,0.43634331,-0.68927044,22.74509811
Thu Feb 28 23:23:05 PST 2013,28-Feb-2013 23:23:05.201,-122.11994001676649,37.360581643152564,30.06484,4.0,67.9707570013795,153.02176,0.08259996,1.09190559,2.84910011,-0.66985971,14.46627426,97,12.92765141,2580.5,0.43705052,-0.68875343,22.35294151
Thu Feb 28 23:23:05 PST 2013,28-Feb-2013 23:23:05.703,-122.11994001676649,37.360581643152564,30.06484,4.0,67.9707570013795,153.02176,0.1364695,1.09429979,3.11725068,-0.67829716,14.99428654,97,13.13978291,2584.5,0.43763468,-0.7049827,20.7843132
Thu Feb 28 23:23:06 PST 2013,28-Feb-2013 23:23:06.202,-122.11979022357265,37.36033463855639,30.157269,4.0,69.05195849558386,153.55067,-0.21068975,1.11704469,2.52707982,-0.69853556,14.24376583,97,13.960186,2549,0.4382261,-0.70353436,20.3921566
Thu Feb 28 23:23:06 PST 2013,28-Feb-2013 23:23:06.702,-122.11979022357265,37.36033463855639,30.157269,4.0,69.05195849558386,153.55067,-0.49440265,1.01409411,2.60728574,-0.69140697,14.95839882,97,13.88979435,2540.5,0.43895477,-0.71030802,20
Thu Feb 28 23:23:07 PST 2013,28-Feb-2013 23:23:07.203,-122.11964379413482,37.36009032805993,30.07086,4.0,69.99616451993911,153.47415,-0.56503159,1.0619781,3.24294615,-0.62841427,14.41603088,97,14.38220596,2526,0.44008332,-0.6529907,19.6078434
Thu Feb 28 23:23:07 PST 2013,28-Feb-2013 23:23:07.702,-122.11964379413482,37.36009032805993,30.07086,4.0,69.99616451993911,153.47415,-0.260968,1.11704469,2.65397263,-0.68627286,14.88662052,97,14.44797421,2523,0.44062865,-0.70517212,19.6078434
Thu Feb 28 23:23:08 PST 2013,28-Feb-2013 23:23:08.202,-122.11949275104108,37.359839881486934,30.27486,12.0,70.84456568591568,153.49034,-0.05746084,1.10866499,2.44447994,-0.70732445,14.44115257,97,14.29348183,2529,0.44129241,-0.72623092,19.6078434
Thu Feb 28 23:23:08 PST 2013,28-Feb-2013 23:23:08.703,-122.11949275104108,37.359839881486934,30.27486,12.0,70.84456568591568,153.49034,0.05147533,1.26069689,3.54940391,-0.59700429,14.86508751,97,14.52344418,2528.5,0.44197276,-0.60477418,19.6078434
Thu Feb 28 23:23:09 PST 2013,28-Feb-2013 23:23:09.204,-122.11934049475656,37.35958910335313,30.438747,4.0,71.65460762381392,153.22617,0.39863458,1.0631752,2.47081614,-0.70381093,14.45550823,97,14.31982136,2536.5,0.44263408,-0.72271627,19.6078434
Thu Feb 28 23:23:09 PST 2013,28-Feb-2013 23:23:09.703,-122.11934049475656,37.35958910335313,30.438747,4.0,71.65460762381392,153.22617,-0.04070143,1.01409411,3.04303026,-0.65400565,14.91533184,97,14.31982136,2536.5,0.44263408,-0.64991045,19.6078434
Thu Feb 28 23:23:10 PST 2013,28-Feb-2013 23:23:10.201,-122.11918687557338,37.35934085301606,30.372507,4.0,72.51923067462889,153.16031,-0.17717093,1.0703578,3.58771133,-0.59892428,14.91533184,97,14.50037384,2523.5,0.44343331,-0.61779374,19.6078434
Thu Feb 28 23:23:10 PST 2013,28-Feb-2013 23:23:10.703,-122.11918687557338,37.35934085301606,30.372507,4.0,72.51923067462889,153.16031,0.4333505,0.96740711,2.23498726,-0.72884625,14.86508751,97,14.78769207,2518,0.44431838,-0.74776012,19.2156868
Thu Feb 28 23:23:11 PST 2013,28-Feb-2013 23:23:11.201,-122.11903062057391,37.35908930959947,30.735415,4.0,73.39298600521049,153.28209,0.65960258,1.12063599,3.7217865,-0.57912338,14.44115257,97,14.92335892,2531,0.44482541,-0.61190885,19.2156868
Thu Feb 28 23:23:11 PST 2013,28-Feb-2013 23:23:11.704,-122.11903062057391,37.35908930959947,30.735415,4.0,73.39298600521049,153.28209,0.48841715,0.75671738,4.21140099,-0.54199588,14.72826195,97,14.87007141,2525,0.44541678,-0.56084585,17.25490189
Thu Feb 28 23:23:12 PST 2013,28-Feb-2013 23:23:12.201,-122.11887567575522,37.35883877308473,30.937073,4.0,74.2170586271818,153.59116,0.1376666,0.39998132,2.27090025,-0.74552989,14.44832993,97,62.98613358,2075.5,0.44558766,-0.79382902,17.25490189
Thu Feb 28 23:23:12 PST 2013,28-Feb-2013 23:23:12.702,-122.11887567575522,37.35883877308473,30.937073,4.0,74.2170586271818,153.59116,-0.16519992,0.52926821,2.42293215,-0.72762984,14.36219788,97,49.89176559,2058.5,0.44580215,-0.72241491,7.45098066
Thu Feb 28 23:23:13 PST 2013,28-Feb-2013 23:23:13.201,-122.1187178009192,37.358584039735,30.941153,4.0,74.93125330584635,153.45403,-0.1448492,0.58194065,3.26808524,-0.64229953,14.47345161,97,39.65675735,2052.5,0.4460192,-0.66118377,9.8039217
Thu Feb 28 23:23:13 PST 2013,28-Feb-2013 23:23:13.702,-122.1187178009192,37.358584039735,30.941153,4.0,74.93125330584635,153.45403,-0.67516488,0.56518126,2.8921957,-0.67281902,14.48780918,97,37.03949738,2046.5,0.44624671,-0.70189112,10.1960783
Thu Feb 28 23:23:14 PST 2013,28-Feb-2013 23:23:14.202,-122.1185632122278,37.358335905037364,30.710096,4.0,75.52614803320402,152.17665,-0.55425769,0.5376479,2.22301626,-0.74111116,15.16296387,97,36.61420059,2046,0.44654962,-0.76002914,10.1960783
Thu Feb 28 23:23:14 PST 2013,28-Feb-2013 23:23:14.702,-122.1185632122278,37.358335905037364,30.710096,4.0,75.52614803320402,152.17665,-0.50158525,0.75192899,4.07373428,-0.55563772,14.67801762,97,34.61613846,2046.5,0.44680807,-0.61819702,10.58823586
Thu Feb 28 23:23:15 PST 2013,28-Feb-2013 23:23:15.203,-122.11839036005757,37.35808966574715,30.726767,4.0,75.91411296484158,150.27962,-1.03070378,0.69566524,3.22618675,-0.62854946,14.37655258,97,34.00645828,2044,0.44703698,-0.65131986,10.98039246
Thu Feb 28 23:23:15 PST 2013,28-Feb-2013 23:23:15.702,-122.11839036005757,37.35808966574715,30.726767,4.0,75.91411296484158,150.27962,-0.91099375,0.69805944,3.69664741,-0.58643222,14.69955158,97,33.11539078,2044.5,0.44754639,-0.60529739,10.58823586
Thu Feb 28 23:23:16 PST 2013,28-Feb-2013 23:23:16.202,-122.11820495352103,37.35785413843855,30.737228,4.0,75.82845464664871,146.93243,-0.42736501,0.78544778,3.44405913,-0.61828387,15.26345158,97,31.60946083,2045.5,0.4478417,-0.71227747,10.98039246
Thu Feb 28 23:23:16 PST 2013,28-Feb-2013 23:23:16.702,-122.11820495352103,37.35785413843855,30.737228,4.0,75.82845464664871,146.93243,-0.24301147,0.78664488,2.69826531,-0.69342804,14.10021114,97,30.95887375,2053.5,0.44809324,-0.71232975,11.37254906
Thu Feb 28 23:23:17 PST 2013,28-Feb-2013 23:23:17.202,-122.11801272147007,37.35762576086815,30.700909,6.0,75.53333276725971,145.42717,-0.67396778,0.78664488,3.44286203,-0.6145044,15.03376484,97,29.68802834,2048.5,0.4483752,-0.63337916,11.76470566
Thu Feb 28 23:23:17 PST 2013,28-Feb-2013 23:23:17.702,-122.11801272147007,37.35762576086815,30.700909,6.0,75.53333276725971,145.42717,-1.48201084,0.92909992,3.8510735,-0.54983807,14.81798363,97,29.57538414,2060.5,0.44871533,-0.59056872,11.76470566
Thu Feb 28 23:23:18 PST 2013,28-Feb-2013 23:23:18.202,-122.11781370331427,37.35740029691686,30.767015,6.0,75.04982287799743,144.35918,-1.37666595,0.75432318,2.9161377,-0.64340496,14.37655258,97,30.00547981,2062.5,0.44902241,-0.66228956,11.76470566
Thu Feb 28 23:23:18 PST 2013,28-Feb-2013 23:23:18.702,-122.11781370331427,37.35740029691686,30.767015,6.0,75.04982287799743,144.35918,-1.42694426,0.82495213,4.15393972,-0.52544481,15.14860821,97,30.18623352,2065,0.4492991,-0.51918811,11.37254906
Thu Feb 28 23:23:19 PST 2013,28-Feb-2013 23:23:19.203,-122.11759190622942,37.3571845694872,31.214409,6.0,74.6174523682186,140.53644,-0.51714754,0.71362174,1.99436998,-0.75873548,14.4375639,97,30.38472748,2071.5,0.44952345,-0.77765954,11.76470566
Thu Feb 28 23:23:19 PST 2013,28-Feb-2013 23:23:19.703,-122.11759190622942,37.3571845694872,31.214409,6.0,74.6174523682186,140.53644,-0.89782566,0.77826518,2.54024792,-0.69512868,14.56317329,97,29.33958244,2078,0.44983047,-0.71403098,11.76470566
Thu Feb 28 23:23:20 PST 2013,28-Feb-2013 23:23:20.202,-122.11735638540867,37.35697575202669,31.24929,6.0,74.25566032197574,138.18379,-0.75417352,0.58074355,3.12323618,-0.64816982,14.90815449,97,29.20643997,2080.5,0.45016187,-0.59684318,11.37254906
Thu Feb 28 23:23:20 PST 2013,28-Feb-2013 23:23:20.703,-122.11735638540867,37.35697575202669,31.24929,6.0,74.25566032197574,138.18379,-0.86550391,0.15696985,2.98676658,-0.6636095,15.45007324,97,60.23610306,2083.5,0.45031208,-0.68250108,6.27450991
Thu Feb 28 23:23:21 PST 2013,28-Feb-2013 23:23:21.202,-122.1171064235079,37.356775481634564,31.305635,6.0,73.87301487546095,134.95625,-0.72424603,0.19407998,2.87184501,-0.67844009,15.7156496,97,86.44251251,2088,0.45039609,-0.66866398,3.52941179
Thu Feb 28 23:23:21 PST 2013,28-Feb-2013 23:23:21.703,-122.1171064235079,37.356775481634564,31.305635,6.0,73.87301487546095,134.95625,-0.90021986,0.20485388,2.8814218,-0.67256832,15.33164024,97,124.42251587,2072,0.45046943,-0.67829406,3.92156863
Thu Feb 28 23:23:22 PST 2013,28-Feb-2013 23:23:22.204,-122.11684663475039,37.35658712795761,31.043417,6.0,73.38017942514881,132.07678,-0.961272,0.24794951,3.11964488,-0.64728022,15.41059589,97,120.40206146,2076,0.45055127,-0.66616625,3.92156863
Thu Feb 28 23:23:22 PST 2013,28-Feb-2013 23:23:22.701,-122.11684663475039,37.35658712795761,31.043417,6.0,73.38017942514881,132.07678,-0.39863458,0.44427404,3.17710567,-0.65146989,14.92250919,97,113.88442993,2071.5,0.45069328,-0.59088475,3.92156863
Thu Feb 28 23:23:23 PST 2013,28-Feb-2013 23:23:23.202,-122.11658362020799,37.35640924053539,30.916718,6.0,72.54860363840713,129.82098,0.23942018,0.3568857,3.13640428,-0.65829766,15.06965256,97,106.13132477,2063.5,0.45077127,-0.67718738,4.31372547
Thu Feb 28 23:23:23 PST 2013,28-Feb-2013 23:23:23.702,-122.11658362020799,37.35640924053539,30.916718,6.0,72.54860363840713,129.82098,-0.38426939,0.633416,3.27526784,-0.63869482,14.60982895,97,37.65583038,2068.5,0.4510181,-0.65687954,9.4117651
Thu Feb 28 23:23:24 PST 2013,28-Feb-2013 23:23:24.202,-122.11631376554907,37.35623678405884,30.977537,6.0,71.58598405854224,128.42973,-0.32561144,0.550816,3.45004463,-0.62331617,13.81982994,97,37.22208786,2067,0.45124543,-0.61983573,9.8039217
Thu Feb 28 23:23:24 PST 2013,28-Feb-2013 23:23:24.701,-122.11631376554907,37.35623678405884,30.977537,6.0,71.58598405854224,128.42973,-0.521936,0.65256959,3.41054034,-0.62305737,14.02484512,97,38.39284515,2071.5,0.45143959,-0.64193511,10.1960783
Thu Feb 28 23:23:25 PST 2013,28-Feb-2013 23:23:25.202,-122.11604830626419,37.356068463720334,30.933577,6.0,70.3856737039321,127.687965,-0.4357447,0.69207394,3.75530529,-0.58922362,14.56676388,97,37.00805664,2075,0.45166489,-0.6000461,10.1960783
Thu Feb 28 23:23:25 PST 2013,28-Feb-2013 23:23:25.702,-122.11604830626419,37.356068463720334,30.933577,6.0,70.3856737039321,127.687965,-0.45729253,0.73277533,3.04063606,-0.65878391,14.66366291,97,36.56839371,2082.5,0.45194989,-0.67767376,10.1960783
Thu Feb 28 23:23:26 PST 2013,28-Feb-2013 23:23:26.204,-122.11576223704186,37.35591168719532,31.081377,8.0,69.00341518602477,124.27403,-0.90021986,0.6190508,3.40216064,-0.61675149,14.71031761,97,36.01038361,2085.5,0.45217562,-0.63562703,10.1960783
Thu Feb 28 23:23:26 PST 2013,28-Feb-2013 23:23:26.702,-122.11576223704186,37.35591168719532,31.081377,8.0,69.00341518602477,124.27403,-0.99359369,0.6130653,2.97958398,-0.65478635,14.80362797,97,36.39328384,2087,0.45242497,-0.64530516,10.1960783
Thu Feb 28 23:23:27 PST 2013,28-Feb-2013 23:23:27.202,-122.1154673349245,37.3557622522294,30.962488,8.0,67.63557550572449,122.393486,-0.80564886,0.70284784,3.7205894,-0.58638674,14.27606487,97,35.63093185,2087,0.45266363,-0.60525191,10.1960783
Thu Feb 28 23:23:27 PST 2013,28-Feb-2013 23:23:27.702,-122.1154673349245,37.3557622522294,30.962488,8.0,67.63557550572449,122.393486,-0.5243302,0.69446814,3.57334614,-0.60609967,14.26888752,97,35.24420929,2085.5,0.4531928,-0.63200849,10.1960783
Thu Feb 28 23:23:28 PST 2013,28-Feb-2013 23:23:28.202,-122.11515623584054,37.355622606973654,31.55562,6.0,66.39609912599637,119.196396,-0.84635031,0.6310218,3.05978966,-0.651052,14.67801762,97,36.08081818,2088.5,0.45343477,-0.66993928,10.1960783
Thu Feb 28 23:23:28 PST 2013,28-Feb-2013 23:23:28.701,-122.11515623584054,37.355622606973654,31.55562,6.0,66.39609912599637,119.196396,-0.74220252,0.55799866,3.05619836,-0.65539891,14.83996487,97,34.89986038,2088.5,0.45368057,-0.67428762,10.1960783
Thu Feb 28 23:23:29 PST 2013,28-Feb-2013 23:23:29.202,-122.11484601321187,37.35549189536125,31.23009,6.0,65.29204982492458,117.99167,-0.49440265,0.66932899,3.56855774,-0.60747373,14.51651955,97,35.68432236,2085,0.45396385,-0.67000365,10.1960783
Thu Feb 28 23:23:29 PST 2013,28-Feb-2013 23:23:29.703,-122.11484601321187,37.35549189536125,31.23009,6.0,65.29204982492458,117.99167,-0.63087213,0.70883334,3.06697249,-0.65374058,14.25453186,97,35.57769775,2091.5,0.45419487,-0.67262882,10.1960783
Thu Feb 28 23:23:30 PST 2013,28-Feb-2013 23:23:30.202,-122.11453090591232,37.35536732083466,31.049253,6.0,64.06983552547257,116.28174,-0.54827219,0.65616089,3.32554626,-0.63097799,14.42320919,97,35.68432236,2087,0.45444712,-0.68885195,10.1960783
Thu Feb 28 23:23:30 PST 2013,28-Feb-2013 23:23:30.702,-122.11453090591232,37.35536732083466,31.049253,6.0,64.06983552547257,116.28174,-0.69671267,0.6298247,2.77368259,-0.68249047,14.88662052,97,35.63093185,2093.5,0.45469987,-0.65921247,10.1960783
Thu Feb 28 23:23:31 PST 2013,28-Feb-2013 23:23:31.202,-122.11420406879924,37.35525492376129,31.267944,6.0,62.82295221300752,113.050026,-0.76973587,0.66454059,3.47398663,-0.61201286,14.46986294,97,35.52462006,2096.5,0.45501488,-0.63088679,10.1960783
Thu Feb 28 23:23:31 PST 2013,28-Feb-2013 23:23:31.702,-122.11420406879924,37.35525492376129,31.267944,6.0,62.82295221300752,113.050026,-0.73741412,0.64299279,2.9029696,-0.66872633,14.30836487,97,35.63093185,2095.5,0.45523915,-0.74281591,10.1960783
Thu Feb 28 23:23:32 PST 2013,28-Feb-2013 23:23:32.203,-122.1138692411947,37.35515135583024,31.343603,6.0,61.197204030484194,110.13843,-0.72065473,0.81058693,3.64277792,-0.5935567,14.78209591,97,34.95108414,2098.5,0.45552158,-0.61242431,10.1960783
Thu Feb 28 23:23:32 PST 2013,28-Feb-2013 23:23:32.701,-122.1138692411947,37.35515135583024,31.343603,6.0,61.197204030484194,110.13843,-0.14844051,0.72798693,3.52546191,-0.61373204,14.78209591,97,35.48933029,2102,0.45578891,-0.64460242,10.1960783
Thu Feb 28 23:23:33 PST 2013,28-Feb-2013 23:23:33.203,-122.11352936872217,37.35505345576249,31.27234,12.0,60.101435011882714,109.82883,0.35075054,0.57954645,2.83114362,-0.68425584,14.55240822,97,35.29645157,2104,0.45609158,-0.70482248,10.1960783
Thu Feb 28 23:23:33 PST 2013,28-Feb-2013 23:23:33.705,-122.11352936872217,37.35505345576249,31.27234,12.0,60.101435011882714,109.82883,0.61890113,0.58912325,3.40814614,-0.6228323,14.34425259,97,36.2593689,2108.5,0.45632505,-0.64170992,10.1960783
Thu Feb 28 23:23:34 PST 2013,28-Feb-2013 23:23:34.202,-122.1131860053552,37.35496458130335,31.553339,6.0,58.773006443639545,107.46406,0.56383449,0.27189153,3.80079532,-0.58833981,14.74979496,97,53.87415314,2102,0.45647106,-0.55988771,5.88235283
Thu Feb 28 23:23:34 PST 2013,28-Feb-2013 23:23:34.702,-122.1131860053552,37.35496458130335,31.553339,6.0,58.773006443639545,107.46406,0.38067806,0.34491467,4.73573112,-0.49542302,15.56491661,97,143.16636658,2099,0.45653507,-0.51425713,3.52941179
Thu Feb 28 23:23:35 PST 2013,28-Feb-2013 23:23:35.205,-122.1128454945225,37.35487762480569,31.508581,6.0,57.56972002812819,107.91926,-0.08858547,0.24076691,3.60327363,-0.61276406,15.33881855,97,121.43466949,2083.5,0.45665944,-0.63163823,3.92156863
Thu Feb 28 23:23:35 PST 2013,28-Feb-2013 23:23:35.705,-122.1128454945225,37.35487762480569,31.508581,6.0,57.56972002812819,107.91926,-0.08140286,0.04923077,2.66354942,-0.70931315,15.25627422,97,124.42251587,2059,0.4567219,-0.6370948,3.92156863
Thu Feb 28 23:23:36 PST 2013,28-Feb-2013 23:23:36.202,-122.11250700805535,37.35479478922077,30.95218,6.0,56.84352136385629,108.15893,0.52073884,0.15696985,3.42370844,-0.62762189,14.59188557,97,120.95310974,2030.5,0.45680231,-0.64650118,3.92156863
Thu Feb 28 23:23:36 PST 2013,28-Feb-2013 23:23:36.703,-122.11250700805535,37.35479478922077,30.95218,6.0,56.84352136385629,108.15893,0.29089549,0.18689737,4.14556026,-0.55694759,14.64212894,97,118.61638641,2014.5,0.45686904,-0.75106537,3.92156863
Thu Feb 28 23:23:37 PST 2013,28-Feb-2013 23:23:37.202,-122.11217597798256,37.35471192169794,30.609056,6.0,56.275253741786344,108.17584,0.81642276,0.18570027,2.65277553,-0.6974352,14.48063087,97,111.29199982,2008,0.4569405,-0.71633834,3.92156863
Thu Feb 28 23:23:37 PST 2013,28-Feb-2013 23:23:37.701,-122.11217597798256,37.35471192169794,30.609056,6.0,56.275253741786344,108.17584,0.70748663,0.52328271,2.79523039,-0.68227696,14.44115257,97,110.60293579,1981.5,0.45701134,-0.70117486,7.84313726
Thu Feb 28 23:23:38 PST 2013,28-Feb-2013 23:23:38.202,-122.11186059705928,37.35461767230236,29.579268,8.0,55.45031106910452,109.47654,0.59256494,0.49215809,2.8945899,-0.67566562,14.06073189,97,45.14254761,1967,0.45722142,-0.62967765,7.84313726
Thu Feb 28 23:23:38 PST 2013,28-Feb-2013 23:23:38.701,-122.11186059705928,37.35461767230236,29.579268,8.0,55.45031106910452,109.47654,0.12330139,0.58553195,3.7110126,-0.59782523,14.42320919,97,41.54859543,1956,0.457445,-0.61669433,8.23529434
Thu Feb 28 23:23:39 PST 2013,28-Feb-2013 23:23:39.201,-122.11155365888021,37.35452771313382,29.347137,8.0,55.25952811153857,109.942795,0.11013328,0.46462476,2.64080453,-0.70743966,14.96557617,97,42.63098526,1947,0.45762733,-0.71480846,7.84313726
Thu Feb 28 23:23:39 PST 2013,28-Feb-2013 23:23:39.702,-122.11155365888021,37.35452771313382,29.347137,8.0,55.25952811153857,109.942795,0.2717419,0.25752631,3.17710567,-0.65489525,14.82561016,97,120.67569733,1927,0.4578605,-0.64106286,4.70588255
Thu Feb 28 23:23:40 PST 2013,28-Feb-2013 23:23:40.202,-122.1112438453644,37.354432570934854,28.95659,4.0,55.38189108694485,111.09486,0.36990416,-0.15068507,2.17632937,-0.75544667,15.17731857,97,121.27607727,1904,0.45793083,-0.77436966,3.52941179
Thu Feb 28 23:23:40 PST 2013,28-Feb-2013 23:23:40.704,-122.1112438453644,37.354432570934854,28.95659,4.0,55.38189108694485,111.09486,-0.20350714,-0.3506009,3.02267957,-0.67011905,15.11271954,97,118.87457275,1896,0.45799598,-0.66234177,3.52941179
Thu Feb 28 23:23:41 PST 2013,28-Feb-2013 23:23:41.201,-122.11094559710239,37.35433887721524,28.29969,4.0,55.52903381917786,111.55627,0.05865794,0.11267712,2.48996973,-0.72685039,14.88662052,97,121.52825928,1852,0.4580633,-0.74576354,3.52941179
Thu Feb 28 23:23:41 PST 2013,28-Feb-2013 23:23:41.703,-122.11094559710239,37.35433887721524,28.29969,4.0,55.52903381917786,111.55627,0.2645593,-0.03217208,3.77445889,-0.59528589,14.31554222,97,121.52825928,1822.5,0.4580633,-0.59937924,3.13725495
Thu Feb 28 23:23:42 PST 2013,28-Feb-2013 23:23:42.202,-122.11066615428885,37.35423737501654,27.204964,4.0,55.651471376090385,113.82053,1.11330378,-1.06048167,1.8698715,-0.73422694,14.65289688,97,125.07279205,1799,0.45814085,-0.65386277,3.52941179
Thu Feb 28 23:23:42 PST 2013,28-Feb-2013 23:23:42.702,-122.11066615428885,37.35423737501654,27.204964,4.0,55.651471376090385,113.82053,1.67474413,-0.7863456,3.96240377,-0.53522313,14.45909786,97,117.25057983,1733,0.45827496,-0.55407083,3.13725495
Thu Feb 28 23:23:43 PST 2013,28-Feb-2013 23:23:43.205,-122.11040052226114,37.35413977395795,26.315899,6.0,55.64153191580646,114.40197,2.46483064,-1.33222365,3.77206469,-0.50201982,14.55240822,97,117.25574493,1703.5,0.45834187,-0.4596954,3.13725495
Thu Feb 28 23:23:43 PST 2013,28-Feb-2013 23:23:43.702,-122.11040052226114,37.35413977395795,26.315899,6.0,55.64153191580646,114.40197,2.27688575,-1.89126968,3.25372005,-0.53261942,14.29759789,97,121.6481781,1666,0.45840597,-0.55146623,3.13725495
Thu Feb 28 23:23:44 PST 2013,28-Feb-2013 23:23:44.205,-122.11016683878451,37.35403100700896,24.6784,6.0,55.430661676434276,119.21474,0.15083471,-1.55608141,3.69185901,-0.57231146,14.30836487,97,121.6481781,1559,0.45840597,-0.57926142,2.74509811
Thu Feb 28 23:23:44 PST 2013,28-Feb-2013 23:23:44.703,-122.11016683878451,37.35403100700896,24.6784,6.0,55.430661676434276,119.21474,1.06422269,-1.63149881,4.48433971,-0.48261705,14.15404415,97,111.6159668,1473,0.45852,-0.49177212,2.74509811
Thu Feb 28 23:23:45 PST 2013,28-Feb-2013 23:23:45.201,-122.10997327866002,37.353918917435664,22.280125,8.0,54.819045097513104,126.509415,2.70784211,-2.22047234,3.78642988,-0.4552595,17.34589195,97,106.54737854,1413,0.45856792,-0.47407988,2.74509811
Thu Feb 28 23:23:45 PST 2013,28-Feb-2013 23:23:45.704,-122.10997327866002,37.353918917435664,22.280125,8.0,54.819045097513104,126.509415,4.07373428,-2.92795897,3.36505055,-0.36521554,29.39955139,97,127.98937988,1345.5,0.45859319,-0.39376888,2.35294127
Thu Feb 28 23:23:46 PST 2013,28-Feb-2013 23:23:46.203,-122.10980785748218,37.35380093918383,19.90367,8.0,54.49404951917615,131.8246,4.42807627,-2.52453613,3.68946481,-0.33958107,21.98854065,97,101.70527649,1234.5,0.45862705,-0.35836193,2.35294127
Thu Feb 28 23:23:46 PST 2013,28-Feb-2013 23:23:46.701,-122.10980785748218,37.35380093918383,19.90367,8.0,54.49404951917615,131.8246,2.46961904,-0.52418053,3.45962143,-0.54442048,15.31728458,97,97.8675766,1146,0.45867234,-0.56327134,2.35294127
Thu Feb 28 23:23:47 PST 2013,28-Feb-2013 23:23:47.202,-122.10971169692371,37.35368092699929,16.749416,16.0,54.416736674243225,149.19351,3.39737225,-0.29433718,3.78044438,-0.46201724,14.1612215,97,108.53672028,1004.5,0.45871732,-0.50032407,1.96078432
Thu Feb 28 23:23:47 PST 2013,28-Feb-2013 23:23:47.702,-122.10971169692371,37.35368092699929,16.749416,16.0,54.416736674243225,149.19351,3.881001,-0.53974283,3.54222131,-0.44255733,13.69422054,97,113.0933075,1026,0.45875528,-0.46137336,1.56862748
Thu Feb 28 23:23:48 PST 2013,28-Feb-2013 23:23:48.202,-122.10963754985056,37.35355189581064,15.533647,8.0,54.422170285359144,153.29828,2.66953492,-1.69733942,2.05063367,-0.59670401,13.57937622,97,103.43631744,1041,0.45880756,-0.55966872,1.96078432
Thu Feb 28 23:23:48 PST 2013,28-Feb-2013 23:23:48.706,-122.10963754985056,37.35355189581064,15.533647,8.0,54.422170285359144,153.29828,1.76452661,-2.45749831,2.95444489,-0.54994357,13.79470825,97,94.05097961,1014.5,0.45885333,-0.52684736,1.96078432
Thu Feb 28 23:23:49 PST 2013,28-Feb-2013 23:23:49.203,-122.109621223211,37.35342740719804,13.660567,8.0,54.61811328154308,173.95671,0.86071551,-2.808249,3.26090264,-0.53363121,14.29759789,97,95.72586823,918,0.45889083,-0.55247843,1.56862748
Thu Feb 28 23:23:49 PST 2013,28-Feb-2013 23:23:49.702,-122.109621223211,37.35342740719804,13.660567,8.0,54.61811328154308,173.95671,-0.25857377,-2.50897384,3.48476052,-0.54248965,14.29759789,97,94.5152359,828.5,0.45893309,-0.58066916,1.56862748
Thu Feb 28 23:23:50 PST 2013,28-Feb-2013 23:23:50.202,-122.10960952472408,37.3533158986581,10.896551,8.0,55.133132217192426,176.32887,-1.48320794,-2.74599981,3.51588511,-0.50176835,14.66366291,97,79.62107849,796,0.45897239,-0.52060467,1.56862748
Thu Feb 28 23:23:50 PST 2013,28-Feb-2013 23:23:50.702,-122.10960952472408,37.3533158986581,10.896551,8.0,55.133132217192426,176.32887,-1.80403101,-0.76120651,3.38540125,-0.58233845,14.82561016,97,66.35089874,811,0.45900562,-0.62717766,1.56862748
Thu Feb 28 23:23:51 PST 2013,28-Feb-2013 23:23:51.202,-122.10960605466734,37.35322596697831,7.3195653,8.0,54.76323873956336,175.72865,-1.81600201,0.38202479,3.49433732,-0.57768309,14.90097618,97,55.86837769,790.5,0.45903981,-0.68664664,5.09803915
Thu Feb 28 23:23:51 PST 2013,28-Feb-2013 23:23:51.702,-122.10960605466734,37.35322596697831,7.3195653,8.0,54.76323873956336,175.72865,-2.15119028,2.0388124,1.82677591,-0.62609762,15.93860722,97,13.32393074,832,0.45918471,-0.64497638,14.50980377
Thu Feb 28 23:23:52 PST 2013,28-Feb-2013 23:23:52.202,-122.10959176543344,37.35318071902589,6.5046697,8.0,54.620364481965034,161.40404,-1.47602534,3.11979437,2.61087704,-0.53985453,14.5236969,97,3.89740753,2067,0.45964658,-0.58847868,22.74509811
Thu Feb 28 23:23:52 PST 2013,28-Feb-2013 23:23:52.701,-122.10959176543344,37.35318071902589,6.5046697,8.0,54.620364481965034,161.40404,-1.81121361,2.21239209,2.96402168,-0.5611912,14.87944317,97,3.95376253,2247.5,0.46014965,-0.58004779,15.68627453
